station_code,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,dominant_topic,purity,total_pois,longitude,latitude,label,harmonized_from,harmonized_station_name
47051,0.0161605242691175,0.129278801862013,0.0161527234989487,0.822267208244163,0.0161407421257578,Topic_4,0.822267208244163,7,103.795683716648,1.45455550542935,Industrial & Automotive,,
47059,9.8745540779383e-4,9.8838936373955e-4,9.882572089024e-4,0.996047785305065,9.8811271449908e-4,Topic_4,0.996047785305065,124,103.795399019434,1.45391612201843,Industrial & Automotive,,
47061,0.0038922691118658,0.00389629392082894,0.334862214339218,0.653457692146695,0.00389153048139248,Topic_4,0.653457692146695,31,103.798131752829,1.45607829608347,Industrial & Automotive,,
47069,0.0266344799780491,0.465971860466549,0.0266401802680967,0.454112848919741,0.0266406303675639,Topic_2,0.465971860466549,4,103.798720634299,1.45591819494499,Dining & Hospitality,,
47071,0.0161447423070014,0.0161809239256842,0.0161512129811032,0.585846859928211,0.365676260858,Topic_4,0.585846859928211,7,103.802206023067,1.45765379464204,Industrial & Automotive,,
47091,0.0127925700762187,0.0127927699768787,0.0127866111633103,0.948840201354776,0.0127878474288166,Topic_4,0.948840201354776,9,103.806032987618,1.46460296445174,Industrial & Automotive,,
47099,0.0186005891809786,0.0185804340912688,0.0185788977016375,0.925660424236185,0.0185796547899304,Topic_4,0.925660424236185,6,103.805064895002,1.46382705286081,Industrial & Automotive,,
47101,0.0185815450871735,0.0185825270425245,0.0185835350005925,0.925660771288901,0.0185916215808081,Topic_4,0.925660771288901,6,103.809125989855,1.46658037372588,Industrial & Automotive,,
47109,0.00288562472195813,0.122863824078257,0.00288681502601897,0.868476943785232,0.00288679238853419,Topic_4,0.868476943785232,42,103.808596760156,1.46610269850573,Industrial & Automotive,,
47119,0.0218893532919935,0.021889120002778,0.0218885086150906,0.912442248917603,0.0218907691725353,Topic_4,0.912442248917603,5,103.81069174859,1.46643253311952,Industrial & Automotive,,
47121,0.00841511232088016,0.0084406515021009,0.00841285249682215,0.966311544104592,0.00841983957560462,Topic_4,0.966311544104592,14,103.802704883383,1.46380300992251,Industrial & Automotive,,
47141,0.0185825318559929,0.0185826550492389,0.0185811961583024,0.92566594652354806,0.0185876704129179,Topic_4,0.92566594652354806,6,103.803705272932,1.46758276149989,Industrial & Automotive,,
47169,0.00596826425897554,0.122369397505793,0.00597341995975325,0.859722551662462,0.0059663666130166,Topic_4,0.859722551662462,20,103.800541253765,1.46089957737209,Industrial & Automotive,,
47179,0.0143024288387257,0.218879043130192,0.353803182413471,0.39872793975189,0.0142874058657215,Topic_4,0.39872793975189,8,103.798830823139,1.45826030351658,Industrial & Automotive,,
47189,0.0186010503846277,0.249232849672659,0.0186186759929047,0.694948690079908,0.0185987338699007,Topic_4,0.694948690079908,6,103.801235843791,1.45896333448765,Industrial & Automotive,,
47199,0.00568931384851724,0.00569396344393544,0.00569083031103828,0.724452446566265,0.258473445830244,Topic_4,0.724452446566265,21,103.802654353484,1.46124877579762,Industrial & Automotive,,
47501,0.0106076291050538,0.446427479854238,0.521764634117474,0.0105995654734923,0.0106006914497412,Topic_3,0.521764634117474,11,103.794725248502,1.43048967963108,Mixed-Use & Community,,
47511,0.0266397020535014,0.0266510061703184,0.893419467136257,0.0266342548713973,0.0266555697685261,Topic_3,0.893419467136257,4,103.796450158051,1.43192253397488,Mixed-Use & Community,,
47541,0.00193398477283378,0.00193303499020398,0.00193374039879547,0.992267062805629,0.00193217703253765,Topic_4,0.992267062805629,63,103.803329092294,1.43795064107269,Industrial & Automotive,,
47561,0.00740436792651759,0.00740805499972442,0.00741577387964501,0.970364356004156,0.0074074471899569,Topic_4,0.970364356004156,16,103.798938230141,1.43321278056717,Industrial & Automotive,,
